# DOC.DOC_corrected@Wade_Brook.20221001.csv generated at 2026-01-13 16:25:57 (UTC-05:00) by AQUARIUS Time-Series 21.3.212.0
# 
# Time-series identifier: DOC.DOC_corrected@Wade Brook
# Location: NEWRNet Wade Brook
# UTC offset: (UTC-04:00)
# Value units: mg/l
# Value parameter: DOC
# Interpolation type: Instantaneous Values
# Time-series type: Derived
# 
# Export options: Corrected signal from 2022-10-01T04:00:00Z to 2025-09-30T04:00:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC-04:00),Value,Approval Level,Grade,Qualifiers
2022-10-01T04:01:40Z,2022-10-01 00:01:40,2.784445345,Working,0,
2022-10-01T04:16:40Z,2022-10-01 00:16:40,2.758515355,Working,0,
2022-10-01T04:31:40Z,2022-10-01 00:31:40,2.78421039,Working,0,
2022-10-01T04:46:40Z,2022-10-01 00:46:40,2.783723355,Working,0,
2022-10-01T05:01:40Z,2022-10-01 01:01:40,2.77049258,Working,0,
2022-10-01T05:16:40Z,2022-10-01 01:16:40,2.765703745,Working,0,
2022-10-01T05:31:40Z,2022-10-01 01:31:40,2.747537545,Working,0,
2022-10-01T05:46:40Z,2022-10-01 01:46:40,2.76256439,Working,0,
2022-10-01T06:01:40Z,2022-10-01 02:01:40,2.757963245,Working,0,
2022-10-01T06:16:40Z,2022-10-01 02:16:40,2.74670116,Working,0,
2022-10-01T06:31:40Z,2022-10-01 02:31:40,2.744622185,Working,0,
2022-10-01T07:01:40Z,2022-10-01 03:01:40,2.73990733,Working,0,
2022-10-01T07:16:40Z,2022-10-01 03:16:40,2.7554445,Working,0,
2022-10-01T07:31:40Z,2022-10-01 03:31:40,2.7361549,Working,0,
2022-10-01T07:46:40Z,2022-10-01 03:46:40,2.730297465,Working,0,
2022-10-01T08:01:40Z,2022-10-01 04:01:40,2.742087,Working,0,
2022-10-01T08:16:40Z,2022-10-01 04:16:40,2.72935285,Working,0,
2022-10-01T08:31:40Z,2022-10-01 04:31:40,2.714706865,Working,0,
2022-10-01T08:46:40Z,2022-10-01 04:46:40,2.72292207,Working,0,
2022-10-01T09:01:40Z,2022-10-01 05:01:40,2.716185095,Working,0,
2022-10-01T09:16:40Z,2022-10-01 05:16:40,2.72096708,Working,0,
2022-10-01T09:31:40Z,2022-10-01 05:31:40,2.71430888,Working,0,
2022-10-01T10:16:40Z,2022-10-01 06:16:40,2.70611628,Working,0,
2022-10-01T10:31:40Z,2022-10-01 06:31:40,2.706079975,Working,0,
2022-10-01T10:46:40Z,2022-10-01 06:46:40,2.69499736,Working,0,
2022-10-01T11:01:40Z,2022-10-01 07:01:40,2.70900561,Working,0,
2022-10-01T11:16:40Z,2022-10-01 07:16:40,2.68409764,Working,0,
2022-10-01T11:31:40Z,2022-10-01 07:31:40,2.684390135,Working,0,
2022-10-01T11:46:40Z,2022-10-01 07:46:40,2.69093942,Working,0,
2022-10-01T12:01:40Z,2022-10-01 08:01:40,2.68640335,Working,0,
2022-10-01T12:16:40Z,2022-10-01 08:16:40,2.68715274,Working,0,
2022-10-01T12:31:40Z,2022-10-01 08:31:40,2.67456792,Working,0,
2022-10-01T12:46:40Z,2022-10-01 08:46:40,2.66092272,Working,0,
2022-10-01T13:01:40Z,2022-10-01 09:01:40,2.6792862,Working,0,
2022-10-01T13:16:40Z,2022-10-01 09:16:40,2.667518585,Working,0,
2022-10-01T13:31:40Z,2022-10-01 09:31:40,2.671013455,Working,0,
2022-10-01T13:46:40Z,2022-10-01 09:46:40,2.673086265,Working,0,
2022-10-01T14:01:40Z,2022-10-01 10:01:40,2.65192319,Working,0,
2022-10-01T14:16:40Z,2022-10-01 10:16:40,2.651573155,Working,0,
2022-10-01T14:31:40Z,2022-10-01 10:31:40,2.649449655,Working,0,
2022-10-01T14:46:40Z,2022-10-01 10:46:40,2.636388075,Working,0,
2022-10-01T15:01:40Z,2022-10-01 11:01:40,2.644080625,Working,0,
2022-10-01T15:16:40Z,2022-10-01 11:16:40,2.639644565,Working,0,
2022-10-01T15:31:40Z,2022-10-01 11:31:40,2.621955125,Working,0,
2022-10-01T15:46:40Z,2022-10-01 11:46:40,2.6266371,Working,0,
2022-10-01T16:01:40Z,2022-10-01 12:01:40,2.63880544,Working,0,
2022-10-01T16:16:40Z,2022-10-01 12:16:40,2.637258025,Working,0,
2022-10-01T16:31:40Z,2022-10-01 12:31:40,2.621115315,Working,0,
2022-10-01T16:46:40Z,2022-10-01 12:46:40,2.62024468,Working,0,
2022-10-01T17:01:40Z,2022-10-01 13:01:40,2.607361885,Working,0,
2022-10-01T17:16:40Z,2022-10-01 13:16:40,2.622848365,Working,0,
2022-10-01T17:31:40Z,2022-10-01 13:31:40,2.614900995,Working,0,
2022-10-01T17:46:40Z,2022-10-01 13:46:40,2.60284294,Working,0,
2022-10-01T18:01:40Z,2022-10-01 14:01:40,2.60529387,Working,0,
2022-10-01T18:16:40Z,2022-10-01 14:16:40,2.612947375,Working,0,
2022-10-01T18:31:40Z,2022-10-01 14:31:40,2.621461925,Working,0,
2022-10-01T18:46:40Z,2022-10-01 14:46:40,2.59872061,Working,0,
2022-10-01T19:01:40Z,2022-10-01 15:01:40,2.595562075,Working,0,
2022-10-01T19:16:40Z,2022-10-01 15:16:40,2.58158465,Working,0,
2022-10-01T19:31:40Z,2022-10-01 15:31:40,2.60279773,Working,0,
2022-10-01T19:46:40Z,2022-10-01 15:46:40,2.589777935,Working,0,
2022-10-01T20:01:40Z,2022-10-01 16:01:40,2.58606729,Working,0,
2022-10-01T20:16:40Z,2022-10-01 16:16:40,2.58967176,Working,0,
2022-10-01T20:31:40Z,2022-10-01 16:31:40,2.593522145,Working,0,
2022-10-01T20:46:40Z,2022-10-01 16:46:40,2.580988015,Working,0,
2022-10-01T21:01:40Z,2022-10-01 17:01:40,2.590276615,Working,0,
2022-10-01T21:16:40Z,2022-10-01 17:16:40,2.57373866,Working,0,
2022-10-01T21:31:40Z,2022-10-01 17:31:40,2.565411115,Working,0,
2022-10-01T21:46:40Z,2022-10-01 17:46:40,2.5769746,Working,0,
2022-10-01T22:01:40Z,2022-10-01 18:01:40,2.56025923,Working,0,
2022-10-01T22:16:40Z,2022-10-01 18:16:40,2.564627475,Working,0,
2022-10-01T22:31:40Z,2022-10-01 18:31:40,2.56303211,Working,0,
2022-10-01T22:46:40Z,2022-10-01 18:46:40,2.562738245,Working,0,
2022-10-01T23:01:40Z,2022-10-01 19:01:40,2.553712,Working,0,
2022-10-01T23:16:40Z,2022-10-01 19:16:40,2.54933485,Working,0,
2022-10-01T23:31:40Z,2022-10-01 19:31:40,2.543602085,Working,0,
2022-10-01T23:46:40Z,2022-10-01 19:46:40,2.55931804,Working,0,
2022-10-02T00:01:40Z,2022-10-01 20:01:40,2.559658485,Working,0,
2022-10-02T00:16:40Z,2022-10-01 20:16:40,2.54652361,Working,0,
2022-10-02T00:31:40Z,2022-10-01 20:31:40,2.54025586,Working,0,
2022-10-02T00:46:40Z,2022-10-01 20:46:40,2.561354545,Working,0,
2022-10-02T01:01:40Z,2022-10-01 21:01:40,2.53261674,Working,0,
2022-10-02T01:16:40Z,2022-10-01 21:16:40,2.54161353,Working,0,
2022-10-02T01:31:40Z,2022-10-01 21:31:40,2.54911702,Working,0,
2022-10-02T01:46:40Z,2022-10-01 21:46:40,2.53483066,Working,0,
2022-10-02T02:01:40Z,2022-10-01 22:01:40,2.551709745,Working,0,
2022-10-02T02:16:40Z,2022-10-01 22:16:40,2.541862185,Working,0,
2022-10-02T02:31:40Z,2022-10-01 22:31:40,2.52602841,Working,0,
2022-10-02T02:46:40Z,2022-10-01 22:46:40,2.54600438,Working,0,
2022-10-02T03:01:40Z,2022-10-01 23:01:40,2.526611345,Working,0,
2022-10-02T03:16:40Z,2022-10-01 23:16:40,2.5432589,Working,0,
2022-10-02T03:31:40Z,2022-10-01 23:31:40,2.534736815,Working,0,
