# DOC.DOC@Wade_Brook.20221001.csv generated at 2025-05-19 18:36:28 (UTC-04:00) by AQUARIUS Time-Series 21.3.212.0
# 
# Time-series identifier: DOC.DOC@Wade Brook
# Location: NEWRNet Wade Brook
# UTC offset: (UTC-04:00)
# Value units: mg/l
# Value parameter: DOC
# Interpolation type: Instantaneous Values
# Time-series type: Basic
# 
# Export options: Corrected signal from 2022-10-01T04:00:00Z to 2023-09-30T04:00:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC-04:00),Value,Approval Level,Grade,Qualifiers
2022-10-01T04:01:40Z,2022-10-01 00:01:40,2.952037,Working,0,
2022-10-01T04:16:40Z,2022-10-01 00:16:40,2.914183,Working,0,
2022-10-01T04:31:40Z,2022-10-01 00:31:40,2.951694,Working,0,
2022-10-01T04:46:40Z,2022-10-01 00:46:40,2.950983,Working,0,
2022-10-01T05:01:40Z,2022-10-01 01:01:40,2.931668,Working,0,
2022-10-01T05:16:40Z,2022-10-01 01:16:40,2.924677,Working,0,
2022-10-01T05:31:40Z,2022-10-01 01:31:40,2.898157,Working,0,
2022-10-01T05:46:40Z,2022-10-01 01:46:40,2.920094,Working,0,
2022-10-01T06:01:40Z,2022-10-01 02:01:40,2.913377,Working,0,
2022-10-01T06:16:40Z,2022-10-01 02:16:40,2.896936,Working,0,
2022-10-01T06:31:40Z,2022-10-01 02:31:40,2.893901,Working,0,
2022-10-01T07:01:40Z,2022-10-01 03:01:40,2.887018,Working,0,
2022-10-01T07:16:40Z,2022-10-01 03:16:40,2.9097,Working,0,
2022-10-01T07:31:40Z,2022-10-01 03:31:40,2.88154,Working,0,
2022-10-01T07:46:40Z,2022-10-01 03:46:40,2.872989,Working,0,
2022-10-01T08:01:40Z,2022-10-01 04:01:40,2.8902,Working,0,
2022-10-01T08:16:40Z,2022-10-01 04:16:40,2.87161,Working,0,
2022-10-01T08:31:40Z,2022-10-01 04:31:40,2.850229,Working,0,
2022-10-01T08:46:40Z,2022-10-01 04:46:40,2.862222,Working,0,
2022-10-01T09:01:40Z,2022-10-01 05:01:40,2.852387,Working,0,
2022-10-01T09:16:40Z,2022-10-01 05:16:40,2.859368,Working,0,
2022-10-01T09:31:40Z,2022-10-01 05:31:40,2.849648,Working,0,
2022-10-01T10:16:40Z,2022-10-01 06:16:40,2.837688,Working,0,
2022-10-01T10:31:40Z,2022-10-01 06:31:40,2.837635,Working,0,
2022-10-01T10:46:40Z,2022-10-01 06:46:40,2.821456,Working,0,
2022-10-01T11:01:40Z,2022-10-01 07:01:40,2.841906,Working,0,
2022-10-01T11:16:40Z,2022-10-01 07:16:40,2.805544,Working,0,
