# Nitrate_N.NO3N@Wade_Brook.20221001.csv generated at 2026-01-13 16:25:56 (UTC-05:00) by AQUARIUS Time-Series 21.3.212.0
# 
# Time-series identifier: Nitrate N.NO3N@Wade Brook
# Location: NEWRNet Wade Brook
# UTC offset: (UTC-04:00)
# Value units: mg/l
# Value parameter: Nitrate N
# Interpolation type: Instantaneous Values
# Time-series type: Basic
# 
# Export options: Corrected signal from 2022-10-01T04:00:00Z to 2025-09-30T04:00:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC-04:00),Value,Approval Level,Grade,Qualifiers
2022-10-01T04:01:40Z,2022-10-01 00:01:40,0,Working,0,
2022-10-01T04:16:40Z,2022-10-01 00:16:40,0,Working,0,
2022-10-01T04:31:40Z,2022-10-01 00:31:40,0,Working,0,
2022-10-01T04:46:40Z,2022-10-01 00:46:40,0,Working,0,
2022-10-01T05:01:40Z,2022-10-01 01:01:40,0,Working,0,
2022-10-01T05:16:40Z,2022-10-01 01:16:40,0,Working,0,
2022-10-01T05:31:40Z,2022-10-01 01:31:40,0,Working,0,
2022-10-01T05:46:40Z,2022-10-01 01:46:40,0,Working,0,
2022-10-01T06:01:40Z,2022-10-01 02:01:40,0,Working,0,
2022-10-01T06:16:40Z,2022-10-01 02:16:40,0,Working,0,
2022-10-01T06:31:40Z,2022-10-01 02:31:40,0,Working,0,
2022-10-01T07:01:40Z,2022-10-01 03:01:40,0,Working,0,
2022-10-01T07:16:40Z,2022-10-01 03:16:40,0,Working,0,
2022-10-01T07:31:40Z,2022-10-01 03:31:40,0,Working,0,
2022-10-01T07:46:40Z,2022-10-01 03:46:40,0,Working,0,
2022-10-01T08:01:40Z,2022-10-01 04:01:40,0,Working,0,
2022-10-01T08:16:40Z,2022-10-01 04:16:40,0,Working,0,
2022-10-01T08:31:40Z,2022-10-01 04:31:40,0,Working,0,
2022-10-01T08:46:40Z,2022-10-01 04:46:40,0,Working,0,
2022-10-01T09:01:40Z,2022-10-01 05:01:40,0,Working,0,
2022-10-01T09:16:40Z,2022-10-01 05:16:40,0,Working,0,
2022-10-01T09:31:40Z,2022-10-01 05:31:40,0,Working,0,
2022-10-01T10:16:40Z,2022-10-01 06:16:40,0,Working,0,
2022-10-01T10:31:40Z,2022-10-01 06:31:40,0,Working,0,
2022-10-01T10:46:40Z,2022-10-01 06:46:40,0,Working,0,
2022-10-01T11:01:40Z,2022-10-01 07:01:40,0,Working,0,
2022-10-01T11:16:40Z,2022-10-01 07:16:40,0,Working,0,
2022-10-01T11:31:40Z,2022-10-01 07:31:40,0,Working,0,
2022-10-01T11:46:40Z,2022-10-01 07:46:40,0,Working,0,
2022-10-01T12:01:40Z,2022-10-01 08:01:40,0,Working,0,
2022-10-01T12:16:40Z,2022-10-01 08:16:40,0,Working,0,
2022-10-01T12:31:40Z,2022-10-01 08:31:40,0,Working,0,
2022-10-01T12:46:40Z,2022-10-01 08:46:40,0,Working,0,
2022-10-01T13:01:40Z,2022-10-01 09:01:40,0,Working,0,
2022-10-01T13:16:40Z,2022-10-01 09:16:40,0,Working,0,
2022-10-01T13:31:40Z,2022-10-01 09:31:40,0,Working,0,
2022-10-01T13:46:40Z,2022-10-01 09:46:40,0,Working,0,
2022-10-01T14:01:40Z,2022-10-01 10:01:40,0,Working,0,
2022-10-01T14:16:40Z,2022-10-01 10:16:40,0,Working,0,
2022-10-01T14:31:40Z,2022-10-01 10:31:40,0,Working,0,
2022-10-01T14:46:40Z,2022-10-01 10:46:40,0,Working,0,
2022-10-01T15:01:40Z,2022-10-01 11:01:40,0,Working,0,
2022-10-01T15:16:40Z,2022-10-01 11:16:40,0,Working,0,
2022-10-01T15:31:40Z,2022-10-01 11:31:40,0,Working,0,
2022-10-01T15:46:40Z,2022-10-01 11:46:40,0,Working,0,
2022-10-01T16:01:40Z,2022-10-01 12:01:40,0,Working,0,
2022-10-01T16:16:40Z,2022-10-01 12:16:40,0,Working,0,
2022-10-01T16:31:40Z,2022-10-01 12:31:40,0,Working,0,
2022-10-01T16:46:40Z,2022-10-01 12:46:40,0,Working,0,
